GW_devCount_vs_appCount,GW_devCount_vs_compCount,GW_upwardBW_vs_appCount,GW_resCap_vs_demand,ES_devCount_vs_appCount,ES_devCount_vs_compCount,ES_upwardBW_vs_appCount,ES_resCap_vs_demand,is_fail
0.6666666666666666,0.033057851239669415,10.3,0.06345100937153605,1.375,0.0658682634730539,84.57142857142857,1.013189569267632,0
3.0,0.1,14.0,0.24053737462478944,56.0,1.8666666666666667,7.19,7.50018669009444,0
1.0,0.04895104895104895,7.3599999999999985,0.12082767773655476,1.1428571428571428,0.05594405594405594,84.4,0.8094770495546928,0
0.5,0.020202020202020204,0.258,0.07208223397055502,5.9230769230769225,0.28102189781021897,3.1846153846153844,1.2520381520039203,0
0.5,0.02424242424242424,2.075,0.0711781740282958,10.875,0.5272727272727272,48.125,2.0053025196883385,0
0.75,0.031088082901554407,1.7,0.08524108303657227,1.125,0.046632124352331605,5.38,0.4475722118591373,1
0.42857142857142855,0.01973684210526316,0.7966666666666667,0.029896088424118082,8.461538461538463,0.4890829694323144,22.923076923076927,0.8726895868799982,1
0.5714285714285714,0.0273972602739726,0.81375,0.05959274578428255,5.285714285714286,0.2983870967741936,0.4061538461538462,0.9163343938596288,1
2.5,0.15151515151515152,0.885,0.2286777722300396,36.5,2.862745098039216,212.25,7.541997684217303,0
0.4615384615384616,0.02564102564102564,0.43,0.054857133201534285,5.6,0.3043478260869565,5.207142857142856,0.8398256435209029,1
1.2,0.057471264367816084,0.3383333333333333,0.046969726696619515,10.4,0.52,71.0,1.5622580191729214,0
0.375,0.016666666666666666,0.07366666666666667,0.01754574881452026,4.36,0.2329059829059829,18.36,0.6623281419339301,0
1.0,0.057142857142857134,1.2125,0.19935395458104935,18.166666666666668,0.7676056338028169,13.9,2.9940971216771866,0
0.3333333333333333,0.0196078431372549,1.064,0.02561560803131709,8.166666666666666,0.4644549763033176,78.08333333333333,1.0323351992146816,1
0.5555555555555556,0.02824858757062147,0.7133333333333334,0.06288190783533619,4.588235294117646,0.21428571428571427,2.375,0.8453589494294179,1
0.6666666666666666,0.03333333333333333,4.566666666666666,0.08648198539798667,2.5,0.125,5.833333333333332,1.5611068980386913,0
2.0,0.12903225806451613,0.655,0.2515718611093217,21.33333333333333,1.4883720930232558,18.166666666666668,5.7677625179940115,0
0.6666666666666666,0.03448275862068965,0.81375,0.07126984368578866,6.166666666666668,0.3333333333333333,0.44,1.0318947666875733,0
0.6,0.033707865168539325,1.5066666666666666,0.08046570259727903,1.2,0.06741573033707865,60.3,1.028894812470064,0
3.5,0.16666666666666666,4.595,0.2293255463451394,54.0,2.375,262.0,6.168961567445365,0
0.25,0.00909090909090909,1.7,0.08315537436096551,1.8571428571428568,0.10909090909090907,9.771428571428572,1.100108214461387,1
0.75,0.03448275862068965,7.98888888888889,0.06088463492126728,1.1111111111111112,0.05154639175257732,37.555555555555564,0.5041008546853285,1
5.0,0.24390243902439024,0.995,0.3169346065514323,28.5,1.3902439024390243,8.24,4.534556981840953,0
0.6666666666666666,0.03864734299516908,0.18714285714285714,0.09220709504991204,5.333333333333333,0.3137254901960784,6.0555555555555545,1.3841120689655164,1
7.0,0.2058823529411765,18.7,0.3874852949414597,146.0,4.294117647058823,600.0,11.521301887849411,0
0.38461538461538464,0.019083969465648856,1.0916666666666666,0.06178016015901853,4.52,0.230142566191446,36.0,0.6774000287994895,1
0.5555555555555556,0.023474178403755867,0.392,0.061984692414584125,8.153846153846152,0.3647798742138365,14.846153846153848,1.2577053743321709,0
0.8571428571428571,0.04375,7.5,0.07114084612132217,1.2857142857142858,0.05625,5.825,0.7139798587893051,1
0.25,0.00909090909090909,1.9833333333333332,0.08315537436096551,2.1666666666666665,0.10909090909090907,11.4,1.1711981566820275,1
1.6666666666666667,0.09615384615384616,12.566666666666668,0.2180872095191913,2.333333333333333,0.1346153846153846,89.5,1.3080030840400927,0
1.2,0.054054054054054064,3.22,0.1940349792117652,1.6,0.0784313725490196,53.0,0.8214445246194553,0
0.5,0.02531645569620253,0.815,0.046164248192645765,6.933333333333334,0.3395061728395062,36.6,0.9788891659048728,0
0.3636363636363637,0.017391304347826087,1.0,0.052326763519496285,4.529411764705882,0.2103825136612022,30.64705882352941,0.7645608488680546,1
1.6666666666666667,0.07246376811594203,0.725,0.18420196952805654,17.0,0.9015151515151516,27.57142857142857,1.9011996188770663,0
5.0,0.2631578947368421,1.77,0.4723863103609941,146.0,7.684210526315789,849.0,21.986708860759517,0
1.1666666666666667,0.049180327868852465,0.875,0.10340000471731488,10.25,0.5503355704697986,3.2,1.5459530345295112,0
0.8,0.027586206896551724,1.21375,0.06394889980953182,1.25,0.07246376811594203,72.85714285714286,0.5972405903853131,1
1.0,0.042735042735042736,6.0600000000000005,0.06601250322248,1.4,0.059829059829059825,6.92,0.9437161639597832,0
0.5,0.032085561497326213,2.6833333333333336,0.07837329259703801,6.7857142857142865,0.3333333333333333,28.785714285714285,1.1897143629007818,0
0.5555555555555556,0.02336448598130841,0.302,0.045513176060988064,4.083333333333333,0.2163355408388521,26.5,0.8498466713050981,1
0.7142857142857143,0.03937007874015748,2.557142857142857,0.08262986198243415,1.875,0.09615384615384616,50.125,0.7233124215809285,0
0.75,0.045454545454545456,4.3,0.116994838463009,2.25,0.13636363636363635,93.33333333333331,0.42944704645383297,0
0.6,0.02884615384615385,0.6625,0.06112391886246539,7.933333333333334,0.3606060606060606,23.818181818181817,0.8191735752368448,0
0.35714285714285715,0.017301038062283742,0.24,0.024869950193691197,5.565217391304348,0.25806451612903225,30.956521739130434,0.8654693472023676,1
0.7142857142857143,0.04065040650406504,2.4714285714285715,0.10661712046483346,1.1428571428571428,0.06504065040650407,44.714285714285715,0.22363624079454086,1
0.375,0.017341040462427744,0.8846153846153846,0.05762323874176105,5.25,0.2631578947368421,1.923809523809524,0.8818638669637574,1
0.6153846153846154,0.0253968253968254,0.9727272727272728,0.050280429782273074,6.421052631578947,0.2772727272727273,16.94736842105263,0.8795862389186492,1
4.5,0.42857142857142855,0.521,1.155633802816901,75.0,7.142857142857142,85.5,20.692815100466824,0
0.4,0.020408163265306117,1.1916666666666669,0.05646417836930406,6.0,0.2893401015228426,35.26315789473684,0.6817298620730916,1
2.0,0.1016949152542373,5.333333333333333,0.25570043034234713,28.5,1.3103448275862069,167.5,5.281186576789234,0
0.38461538461538464,0.016835016835016838,0.203,0.04753445779177,3.8695652173913038,0.1797979797979798,3.1,0.7638201716339295,1
0.6666666666666666,0.03571428571428571,0.5225,0.055647036641317316,5.125,0.25308641975308643,27.86666666666667,0.7516552288162711,0
0.75,0.03448275862068965,7.98888888888889,0.06698884432463233,1.1111111111111112,0.05154639175257732,37.555555555555564,0.5041008546853285,0
1.25,0.05617977528089888,0.406,0.07549349812558577,13.333333333333336,0.5594405594405595,64.5,1.1730778443113774,0
2.0,0.1176470588235294,1.12,0.3410414525522439,4.5,0.375,331.0,6.827642530821702,1
0.625,0.0273224043715847,10.9875,0.09916276736202796,2.125,0.09289617486338797,84.75,0.9967824930619796,0
0.5454545454545454,0.027522935779816515,1.5116666666666667,0.0353768099713161,7.647058823529411,0.3672316384180791,38.941176470588225,0.8566697468120495,1
5.0,0.4545454545454545,45.5,1.5491234477720963,13.0,1.181818181818182,938.0,6.631665449233017,0
0.6,0.03389830508474576,3.07,0.0988985587647215,0.8,0.04519774011299435,34.8,0.26156050992221713,1
0.4,0.016129032258064516,0.6271428571428571,0.06175811904455121,7.066666666666666,0.3126843657817109,17.307692307692307,0.9938838565765876,0
1.25,0.05681818181818181,12.3,0.05911845443580253,3.5,0.20454545454545456,63.0,1.6487287360146408,0
0.625,0.0273224043715847,0.392,0.061984692414584125,8.153846153846152,0.4027777777777778,14.846153846153848,1.2577053743321709,0
2.0,0.08888888888888889,3.62,0.16391895293229305,54.0,2.0357142857142856,179.5,5.8588740246664965,0
1.0,0.057142857142857134,5.083333333333333,0.11364525676828145,2.5,0.14285714285714285,99.0,1.3323874182705968,0
0.8571428571428571,0.05607476635514018,8.1,0.14845352310424095,1.1428571428571428,0.07476635514018691,54.714285714285715,1.0862283032113311,0
0.375,0.019230769230769232,1.6383333333333334,0.022580645161290318,7.333333333333332,0.3767123287671233,30.4,1.2895911580725832,0
0.4,0.022222222222222227,0.3125,0.1423534375906538,2.25,0.17777777777777778,81.0,0.6825311848941165,0
0.875,0.03954802259887006,4.7,0.1057304043741185,1.125,0.05084745762711865,21.875,0.3268320485326223,1
0.38461538461538464,0.018382352941176468,0.2875,0.025379165107295317,5.523809523809524,0.2555066079295154,13.823529411764708,0.853898602137726,0
4.5,0.39130434782608703,7.21,0.785620226494601,40.5,3.5217391304347827,5.15,11.434306875349352,0
2.6666666666666665,0.12903225806451613,4.233333333333333,0.2257796439662336,43.33333333333334,2.096774193548387,158.33333333333334,5.626724312207498,0
0.5555555555555556,0.03125,3.983333333333333,0.038288951964119335,0.6666666666666666,0.0375,47.88888888888889,0.1531243906138279,1
0.5555555555555556,0.02232142857142857,0.1305,0.06554478931232798,6.153846153846153,0.2515723270440252,21.578947368421048,0.7967653434074442,1
0.5555555555555556,0.0205761316872428,0.59,0.037093484711270164,7.6,0.4195402298850575,43.3,1.0921220833178762,1
0.625,0.027777777777777776,0.4225,0.060283789851818585,5.7333333333333325,0.2792207792207792,9.355555555555558,1.0803810355651395,0
0.5,0.021739130434782608,6.311111111111112,0.06031352335923421,1.0,0.06428571428571428,35.5,0.5900602168721507,1
0.8333333333333334,0.04166666666666666,0.29,0.03789473684210527,8.666666666666666,0.4227642276422765,55.22222222222222,1.289003286040128,0
2.0,0.11320754716981132,4.233333333333333,0.2257796439662336,32.5,1.6049382716049383,118.75,4.5711574291551935,0
0.7142857142857143,0.031446540880503145,6.114285714285713,0.09274853092627368,1.6,0.07766990291262135,88.8,0.6621531779097599,1
1.4,0.08641975308641975,1.31,0.126748855888671,3.4,0.20987654320987653,194.0,0.28431380515153976,0
2.5,0.11627906976744184,14.3,0.3094166241240081,57.5,2.6744186046511627,96.5,5.607998103751866,0
1.75,0.1111111111111111,6.9,0.3288974460614984,3.5,0.28,85.0,3.1797751854578404,0
0.5555555555555556,0.022935779816513763,7.625,0.05079247283328917,1.5555555555555556,0.06422018348623854,109.44444444444444,0.5916987100629152,1
1.0,0.06349206349206349,2.74,0.1393864755933721,21.142857142857142,1.3703703703703705,42.142857142857146,4.5240425086743485,0
1.4,0.05223880597014925,10.74,0.10621963913948647,1.8,0.06716417910447761,21.05,1.559374722444267,0
0.5555555555555556,0.02717391304347826,1.925,0.046509215670629545,8.923076923076922,0.3975903614457832,18.384615384615387,1.0050668677026775,0
0.25,0.010309278350515464,0.6557142857142857,0.048487467588591175,7.454545454545454,0.3293172690763052,1.9363636363636365,1.1337111843704424,1
0.75,0.030927835051546393,3.6875,0.06609535442989657,0.875,0.03608247422680412,38.714285714285715,0.8999525091024223,1
0.21428571428571427,0.007874015748031496,3.292857142857143,0.021682253460755384,0.9285714285714286,0.03412073490813648,46.375,0.670801249892498,1
1.0,0.05607476635514018,2.035,0.05360452186805042,11.0,0.7142857142857143,103.6,1.7218852493046042,0
1.6666666666666667,0.11363636363636365,0.73,0.07800038652322361,5.0,0.3409090909090909,10.766666666666666,1.5943309927204792,0
0.2727272727272727,0.011450381679389313,0.10033333333333333,0.04204439615026389,5.666666666666668,0.26288659793814434,18.55,0.9305612655193708,1
3.0,0.21428571428571427,16.5,0.5265914585012087,26.5,2.355555555555556,27.5,6.875185169859723,0
0.5714285714285714,0.028169014084507043,0.03145,0.08167010544432808,5.3,0.30994152046783624,5.5,0.9326556272803812,1
1.4,0.05833333333333333,2.8,0.10500689021589342,1.8,0.075,58.0,1.0808783706159428,1
0.8333333333333334,0.036842105263157884,1.3871428571428572,0.06522432829153102,9.636363636363637,0.4953271028037383,19.3,1.2381130035934436,0
0.5,0.03053435114503817,3.9875,0.06972338990087706,1.875,0.11450381679389313,58.75,0.3008368456416834,1
1.5,0.04838709677419355,8.09,0.16455972101133395,51.0,1.6451612903225807,26.266666666666666,7.630210849539408,0
0.625,0.031055900621118005,1.005,0.08372342253991044,9.066666666666666,0.4401294498381877,33.875,1.2084392907945538,0
0.25,0.010309278350515464,0.765,0.048487467588591175,7.454545454545454,0.3293172690763052,1.9363636363636365,1.1743870374260286,0
0.4,0.018518518518518517,3.85,0.05805631945449576,1.8333333333333333,0.0650887573964497,17.333333333333332,0.2260669607983364,1
0.5,0.020202020202020204,0.258,0.07208223397055502,6.416666666666668,0.3130081300813008,3.45,1.4069634479325384,1
0.6,0.034883720930232565,1.33,0.039874195292151964,16.333333333333332,1.0247933884297522,128.2,2.046923614103384,0
0.6,0.028985507246376805,1.5116666666666667,0.0374326676813985,8.125,0.3790087463556852,41.375,0.8865159636957745,0
0.6,0.026200873362445413,2.08,0.07634440073342688,1.5,0.06550218340611354,41.9,0.5205755507157798,1
2.0,0.0784313725490196,5.75,0.4579781420765025,2.5,0.09803921568627452,208.0,0.5431329690346082,0
0.6,0.02884615384615385,4.38,0.1260568665054615,2.4,0.1007751937984496,34.8,0.9459669698420294,0
0.75,0.042857142857142864,0.8333333333333334,0.0978851064884834,1.75,0.1,41.25,2.081013363028953,1
1.0,0.050955414012738856,0.84,0.0902267568699178,8.692307692307693,0.4767932489451477,33.153846153846146,1.4856412017920184,0
0.5714285714285714,0.028662420382165606,0.922,0.03772075567711978,4.904761904761905,0.2419354838709677,8.666666666666666,0.6676582381639373,1
0.8,0.04424778761061947,2.2033333333333336,0.1029134953760537,8.1,0.4090909090909091,65.2,1.4541651540351377,0
0.8,0.034782608695652174,0.402,0.06617859387474306,1.6666666666666667,0.07874015748031496,30.8,0.3287158083028993,1
0.4166666666666667,0.02304147465437788,0.725,0.052686182590040764,5.052631578947368,0.25,7.36842105263158,0.7713938195686201,1
0.15,0.009966777408637871,0.23714285714285716,0.030169906817309945,4.166666666666667,0.2340823970037453,9.0,0.6676352761575667,0
2.5,0.17857142857142858,7.65,0.2777482336853301,4.5,0.32142857142857145,214.0,1.4619767530198282,0
1.5,0.06,0.8966666666666666,0.14324022346368714,14.5,0.5918367346938775,2.98,2.5383007434988323,0
0.6666666666666666,0.03448275862068965,1.24,0.061553950840161124,4.0,0.2241379310344828,96.0,0.6345750590195808,1
0.6153846153846154,0.03755868544600939,0.355,0.054860899738235866,6.833333333333332,0.3215686274509804,9.705882352941176,1.0899921384180595,0
0.3333333333333333,0.013745704467353952,0.6579999999999999,0.041177035665630364,5.473684210526316,0.24355971896955506,3.246666666666667,0.6817045834727339,1
1.0,0.06097560975609756,0.5770000000000001,0.10196684703255177,10.888888888888891,0.5632183908045977,20.0,1.7494567173177829,0
0.7142857142857143,0.03125,0.375,0.07420271912327764,4.866666666666666,0.2409240924092409,45.46666666666667,0.9280188926951094,0
1.0,0.038461538461538464,5.8,0.15239004038879772,2.0,0.14925373134328354,73.4,0.6001220540588524,1
0.5,0.027272727272727268,0.231,0.04863085294491173,5.3,0.2849462365591398,17.0,0.9754705663934196,0
1.0,0.045045045045045036,0.9525,0.12072137008418865,2.5,0.1176470588235294,23.075,0.3402651789002716,1
0.5555555555555556,0.02985074626865672,0.43,0.04794146312649518,5.642857142857142,0.33905579399141633,5.207142857142856,0.8069624825246939,1
2.0,0.12121212121212123,19.35,0.06298733894807294,3.5,0.21212121212121213,68.5,2.6476267499581683,0
0.2857142857142857,0.01384083044982699,0.0623,0.04188713563565927,3.6818181818181817,0.17802197802197806,22.33333333333333,0.6759684781030346,1
0.8333333333333334,0.045871559633027525,0.2875,0.06476625226625225,14.5,0.5648535564853556,26.11111111111111,1.576056228035924,1
0.42857142857142855,0.01973684210526316,1.0875,0.028412378915586862,8.461538461538463,0.4534412955465587,22.923076923076927,0.9148652607329252,0
0.42857142857142855,0.02031602708803612,0.35428571428571426,0.04345023155231858,2.75,0.12716763005780346,25.875,0.5638336429438541,1
0.6666666666666666,0.028985507246376805,7.888888888888888,0.03993058509280841,1.6,0.06837606837606837,6.540000000000001,0.2262534664919952,1
0.3636363636363637,0.017391304347826087,0.995,0.052326763519496285,4.529411764705882,0.2103825136612022,30.64705882352941,0.7645608488680546,1
1.0,0.05434782608695652,2.2,0.0828173374613003,25.6,1.391304347826087,142.4,4.719554400707646,0
1.2857142857142858,0.06923076923076922,4.235,0.10983633658455946,2.7142857142857144,0.1153846153846154,137.42857142857142,1.1964822076506287,1
1.25,0.054945054945054944,0.261,0.16499255308094632,19.166666666666668,0.8791208791208791,127.66666666666669,2.9532534795715475,0
0.375,0.02083333333333333,0.231,0.03896429186430595,4.24,0.2245762711864407,13.6,0.7944558386222569,1
0.8,0.062015503875968984,0.7633333333333333,0.10051709839504368,11.0,0.6502463054187192,47.75,1.9699927166788047,0
0.375,0.018518518518518517,0.5928571428571429,0.052841429528083315,4.875,0.23853211009174316,10.5,0.9064557345079184,0
0.5,0.02631578947368421,0.81375,0.057450709645290525,4.352941176470588,0.22356495468277945,0.44,0.6718046248335885,1
0.7,0.0374331550802139,0.76875,0.07237316662659295,6.333333333333332,0.3725490196078432,20.0,1.6379245051953313,0
0.42857142857142855,0.01973684210526316,1.195,0.029896088424118082,9.166666666666666,0.4516129032258064,24.83333333333333,0.9308693135779608,1
0.5555555555555556,0.02155172413793104,1.626,0.07662211222623587,5.333333333333333,0.20846905537459284,50.58333333333334,0.7601658341775342,1
999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,0
0.3333333333333333,0.02325581395348837,1.66,0.07681038420944851,9.615384615384617,0.6097560975609756,40.5,1.8891883822692448,0
0.6666666666666666,0.02666666666666667,5.9,0.03548966009032565,1.1111111111111112,0.04878048780487805,29.11111111111111,0.6358270810335473,1
1.0,0.0472972972972973,4.7,0.11180481532240327,1.2857142857142858,0.060810810810810814,25.0,0.4008316845759239,0
0.3333333333333333,0.01932367149758454,0.32,0.035132274190965866,4.714285714285714,0.24535315985130116,37.94736842105263,0.93269432064305,1
0.6666666666666666,0.03546099290780142,1.8625,0.05991108349069005,1.0,0.04964539007092199,33.857142857142854,0.6007361904534263,1
0.8,0.035398230088495575,0.03145,0.10365701201458064,7.571428571428571,0.3940520446096654,7.857142857142858,1.1705915921628298,0
0.4166666666666667,0.019305019305019305,2.2266666666666666,0.06078618225134009,3.25,0.15057915057915058,25.16666666666667,0.9109669632338592,0
0.18181818181818185,0.010050251256281407,4.066666666666666,0.04546051520666429,0.8333333333333334,0.04310344827586207,15.916666666666664,0.7779491381110736,1
0.5714285714285714,0.036458333333333336,0.508,0.1028232353548971,6.916666666666668,0.2686084142394822,2.9250000000000003,0.8314247604596238,1
1.1666666666666667,0.05147058823529412,3.74,0.10720892962577673,1.3333333333333333,0.05882352941176471,45.0,0.2686877130653989,1
2.0,0.061855670103092786,3.3,0.17997376766117115,4.0,0.12371134020618554,152.0,0.4384951270940213,1
2.5,0.12903225806451613,0.25,0.2958610535500054,3.0,0.14516129032258066,269.6666666666667,2.051777729305268,0
0.4,0.01773049645390071,0.47,0.029340535331634277,4.583333333333333,0.235632183908046,21.58333333333333,0.8646032144828664,0
0.4,0.022727272727272728,0.355,0.041538069562942,5.133333333333334,0.275,4.2799999999999985,0.8123103847242334,0
0.8333333333333334,0.0364963503649635,7.133333333333333,0.1138019207326138,2.6666666666666665,0.11594202898550725,110.66666666666669,0.8221687033568221,0
0.8888888888888888,0.041884816753926704,0.305,0.1053248869144598,1.7,0.0821256038647343,76.2,0.5079146869900072,1
1.0,0.07352941176470587,0.0635,0.121322505800464,3.4,0.25,116.2,2.212505800464036,0
1.0,0.06521739130434782,0.7999999999999999,0.3071281469339721,1.3333333333333333,0.08695652173913042,178.66666666666663,1.2279031647963683,1
1.6666666666666667,0.1,10.1,0.14031782998835535,2.333333333333333,0.14,11.533333333333333,2.0059867114185903,0
0.3636363636363637,0.017391304347826087,1.0,0.052326763519496285,4.529411764705882,0.2103825136612022,30.64705882352941,0.7645608488680546,1
1.0,0.03409090909090909,7.133333333333333,0.11061000167813392,2.25,0.08571428571428573,227.5,1.9369860714885048,0
0.3636363636363637,0.021052631578947368,0.26666666666666666,0.03675457861822516,5.0769230769230775,0.2619047619047619,36.05,0.9641905824866096,1
1.4,0.08536585365853659,1.835,0.1534964318321564,14.222222222222221,0.831858407079646,90.88888888888887,2.7776116714697414,0
0.6923076923076923,0.03557312252964427,0.4,0.06387021823915028,4.3,0.2097560975609756,12.63157894736842,0.7887636859370337,0
0.5,0.028455284552845524,0.43142857142857133,0.053438914027149335,6.45,0.3184931506849315,37.05,0.9285284888118882,1
0.25,0.00909090909090909,1.9833333333333332,0.08315537436096551,2.1666666666666665,0.10909090909090907,11.4,1.0736601570750999,1
0.4,0.019083969465648856,0.2414285714285714,0.04232141731290586,4.526315789473684,0.2052505966587112,4.677777777777779,0.811663768496342,1
0.38461538461538464,0.02369668246445497,0.5590909090909091,0.049809697170279665,4.0,0.2345679012345679,12.63157894736842,1.0484490701657054,1
0.8571428571428571,0.0410958904109589,0.7142857142857143,0.06719542777162184,9.818181818181818,0.43200000000000005,27.1,1.0860173332273193,0
0.2857142857142857,0.015810276679841896,0.4975,0.03222439660795825,6.391304347826088,0.33182844243792325,1.1771428571428573,1.1682486806653454,0
0.5,0.02531645569620253,2.92,0.12632274176737085,0.625,0.03164556962025317,2.4916666666666667,0.4093332370150978,0
0.2727272727272727,0.013513513513513514,0.5388888888888889,0.037706980723740506,4.6,0.22009569377990432,5.2125,0.9222655399930548,1
0.75,0.0457516339869281,0.355,0.08836405069363933,8.555555555555555,0.3468468468468469,17.119999999999994,1.6999516720445882,1
6.0,1.2,9.49,1.4056300268096509,16.0,3.2,535.0,30.380589812332435,0
3.0,0.25,39.5,0.5448476306567119,9.0,0.75,422.0,5.7837627609325,0
0.3,0.015306122448979591,0.05525,0.016010133595354647,3.8928571428571432,0.1936056838365897,16.392857142857142,0.5464365642603329,1
0.3888888888888889,0.020114942528735632,0.2913333333333333,0.03899520119576762,4.5769230769230775,0.2458677685950413,7.4230769230769225,0.5980104281009881,1
0.2222222222222222,0.01092896174863388,0.7872727272727272,0.015303886999520126,5.666666666666668,0.2853717026378897,20.285714285714285,0.8561735135087917,0
0.7142857142857143,0.03184713375796178,6.36,0.0669441214272599,2.0,0.08917197452229299,24.2,0.6455952016647283,0
0.7142857142857143,0.03546099290780142,6.4,0.08112821136727702,1.125,0.06766917293233082,66.5,0.3439280572622017,1
0.3,0.01694915254237288,0.3383333333333333,0.030442127578525463,5.470588235294118,0.246684350132626,15.176470588235292,0.6820140879393779,1
0.5,0.03157894736842105,1.43,0.057920432537120724,14.0,0.7284768211920529,73.0,2.0963229069767446,0
0.8571428571428571,0.043478260869565216,8.75,0.06465551537070525,1.5,0.06428571428571428,5.825,0.6601914688933097,1
0.4166666666666667,0.028409090909090905,0.25375,0.02511092230718399,5.777777777777778,0.34210526315789475,27.61111111111111,0.9439122091628692,1
0.38461538461538464,0.01529051987767584,0.45299999999999996,0.02922247437282563,5.375,0.21393034825870647,7.125,0.6872355690475304,1
0.5,0.023121387283236997,1.375,0.08261022635491956,6.416666666666668,0.2894736842105263,43.41666666666666,1.1422262335353313,0
0.3333333333333333,0.013745704467353952,0.6579999999999999,0.041177035665630364,4.727272727272728,0.22608695652173916,3.4785714285714286,0.645703737740244,1
0.8333333333333334,0.05882352941176471,8.95,0.19850410682329192,1.1666666666666667,0.08235294117647059,33.3,1.1205891800119303,0
1.5,0.07692307692307693,2.2033333333333336,0.16264390986874513,17.5,0.7720588235294118,10.1,2.5046821443043408,0
1.0,0.049180327868852465,0.875,0.06517669972197855,9.111111111111109,0.4555555555555556,2.56,1.3942009521423195,1
0.4,0.0234375,0.231,0.03896429186430595,4.24,0.2245762711864407,13.6,0.7944558386222569,1
0.3333333333333333,0.015384615384615384,0.7681818181818181,0.04813022166044949,4.85,0.2055084745762712,32.7,0.7971089498918189,1
0.5555555555555556,0.02717391304347826,1.925,0.04140965139290608,8.25,0.3639705882352941,18.384615384615387,1.0050668677026775,0
0.375,0.021505376344086027,0.147,0.0476323508869954,2.888888888888889,0.16828478964401294,6.722222222222222,0.7298793546144619,0
0.6666666666666666,0.03448275862068965,0.93,0.07126984368578866,6.727272727272728,0.3490566037735849,0.44,1.0669308056535216,0
0.6666666666666666,0.03260869565217391,8.3125,0.05136329108863391,1.125,0.04891304347826087,3.575,0.5053372246431855,0
1.6,0.11594202898550725,0.655,0.2137231830122593,16.0,1.4545454545454546,15.571428571428573,5.2104878391677225,0
0.4,0.021505376344086027,7.885714285714287,0.0523553370619738,0.7,0.03763440860215054,65.85714285714286,0.4264345543833749,0
1.5,0.07317073170731707,2.095,0.22252568604499945,21.2,0.90625,38.4,2.1755746341463413,0
0.25,0.00909090909090909,1.9833333333333332,0.08315537436096551,2.1666666666666665,0.10909090909090907,11.4,1.2989127909678018,1
6.0,0.2413793103448276,40.6,0.376406674427629,76.0,3.1724137931034484,424.0,11.613504074505233,0
0.3333333333333333,0.01606425702811245,3.6666666666666665,0.0669308081595623,0.5833333333333334,0.028112449799196783,55.0,0.5450788880540951,1
2.6666666666666665,0.20512820512820512,1.9166666666666667,0.5585932795375165,3.6666666666666665,0.28205128205128205,176.33333333333337,1.9281584969288208,0
